seed,strategy,N,k0,activity_group,chosen_template,qualified_pair,delta_time_per_source_s,delta_total_s,baseline_clear_failures,candidate_clear_failures,movement_gain_m,hindsight_gap_m,regret_capture_ratio,delta_movement_m,delta_measurements,delta_switches,delta_clear_attempts,delta_clear_failures,delta_movement_s,delta_measurement_s,delta_switch_s,delta_clear_success_s,delta_clear_failure_s
52000414,G,14,7,10+,6,True,15.543257428571422,217.60560399999986,0,0,-1338.02801804728,1455.0392094868512,-0.9195821042645047,1338.02801804728,-8,-10,0,0,267.60560360945556,-40.0,-10.0,0.0,0.0
52000414,H,14,7,10+,6,True,4.351801500000022,60.925220999999965,0,0,-429.62610322648106,1455.0392094868512,-0.2952677154164095,429.62610322648106,-4,-5,0,0,85.9252206452943,-20.0,-5.0,0.0,0.0
52000413,A,13,9,10+,6,True,-2.9672499230769347,-38.574249000000236,1,0,212.87124400653374,1412.0711436821148,0.1507510757931438,-212.87124400653374,0,7,-1,-1,-42.574248801307476,0.0,7.0,0.0,-3.0
52000413,G,13,9,10+,6,True,41.27693723076922,536.6001839999999,1,0,-2863.0009181532077,1412.0711436821148,-2.027518890222238,2863.0009181532077,-6,-3,-1,-1,572.6001836306414,-30.0,-3.0,0.0,-3.0
52000413,H,13,9,10+,6,True,7.906817307692279,102.78862499999968,1,0,-543.9431247848934,1412.0711436821148,-0.3852094331214134,543.9431247848934,-1,2,-1,-1,108.78862495697831,-5.0,2.0,0.0,-3.0
52000415,A,15,6,10+,6,True,-15.672201466666678,-235.08302200000026,0,0,1350.4151086644579,3108.5571807499455,0.43441861614354077,-1350.4151086644579,6,5,0,0,-270.0830217328903,30.0,5.0,0.0,0.0
52000415,G,15,6,10+,6,True,26.361531733333322,395.42297599999984,0,0,-1672.1148808550952,3108.5571807499455,-0.5379070686586805,1672.1148808550952,11,6,0,0,334.4229761710212,55.0,6.0,0.0,0.0
52000415,H,15,6,10+,6,True,-15.672201466666678,-235.08302200000026,0,0,1350.4151086644579,3108.5571807499455,0.43441861614354077,-1350.4151086644579,6,5,0,0,-270.0830217328903,30.0,5.0,0.0,0.0
52000417,A,10,4,10+,6,True,11.587361899999962,115.87361899999996,3,0,-689.3680951266524,1412.0964336046072,-0.4881876893966282,689.3680951266524,-2,-3,-3,-3,137.8736190253303,-10.0,-3.0,0.0,-9.0
52000417,G,10,4,10+,6,True,62.79605240000001,627.9605240000001,3,0,-3294.80261900386,1412.0964336046072,-2.3332702644063317,3294.80261900386,-3,-7,-3,-3,658.960523800773,-15.0,-7.0,0.0,-9.0
52000417,H,10,4,10+,6,True,25.71263399999998,257.1263399999998,3,0,-945.6316977185761,1412.0964336046072,-0.6696650987954813,945.6316977185761,14,7,-3,-3,189.12633954371495,70.0,7.0,0.0,-9.0
52000418,A,11,5,10+,6,True,-10.52014009090908,-115.72154099999989,1,0,653.6077029947828,1905.1357458570292,0.34307670958152964,-653.6077029947828,3,3,-1,-1,-130.7215405989557,15.0,3.0,0.0,-3.0
52000418,G,11,5,10+,6,True,-14.312183272727282,-157.4340159999997,1,0,-137.8299222957121,1905.1357458570292,-0.07234651000352157,137.8299222957121,-30,-32,-1,-1,27.565984459143692,-150.0,-32.0,0.0,-3.0
52000418,H,11,5,10+,6,True,-10.52014009090908,-115.72154099999989,1,0,653.6077029947828,1905.1357458570292,0.34307670958152964,-653.6077029947828,3,3,-1,-1,-130.7215405989557,15.0,3.0,0.0,-3.0
52000419,A,12,4,10+,6,True,-24.846751333333316,-298.161016,1,0,1405.8050809549513,3205.098156828997,0.4386152973067763,-1405.8050809549513,-2,-4,-1,-1,-281.16101619099027,-10.0,-4.0,0.0,-3.0
52000419,G,12,4,10+,6,True,-0.10617000000002008,-1.274040000000241,1,0,-33.62979962789541,3205.098156828997,-0.010492595852717179,33.62979962789541,-1,0,-1,-1,6.7259599255794456,-5.0,0.0,0.0,-3.0
52000419,H,12,4,10+,6,True,-13.317297250000024,-159.8075670000003,1,0,689.0378356812125,3205.098156828997,0.2149818202020123,-689.0378356812125,-3,-4,-1,-1,-137.80756713624442,-15.0,-4.0,0.0,-3.0
52000416,A,16,4,10+,6,True,-0.6266292500000077,-10.026068000000123,1,0,430.1303397388474,3620.796404450777,0.11879440092519977,-430.1303397388474,14,9,-1,-1,-86.0260679477692,70.0,9.0,0.0,-3.0
52000416,G,16,4,10+,6,True,-16.103342687500003,-257.65348300000005,1,0,578.2674158973005,3620.796404450777,0.15970724429202346,-578.2674158973005,-23,-24,-1,-1,-115.65348317946064,-115.0,-24.0,0.0,-3.0
52000416,H,16,4,10+,6,True,-6.076614250000006,-97.22582800000009,1,0,681.1291377217458,3620.796404450777,0.18811583465021234,-681.1291377217458,7,7,-1,-1,-136.22582754435098,35.0,7.0,0.0,-3.0
