seed,strategy,N,k0,activity_group,chosen_template,qualified_pair,delta_time_per_source_s,delta_total_s,baseline_clear_failures,candidate_clear_failures,movement_gain_m,hindsight_gap_m,regret_capture_ratio,delta_movement_m,delta_measurements,delta_switches,delta_clear_attempts,delta_clear_failures,delta_movement_s,delta_measurement_s,delta_switch_s,delta_clear_success_s,delta_clear_failure_s
52001116,M,16,8,10+,6,True,-25.55828593749999,-408.9325749999998,0,2,2094.6628756361497,2895.83551663612,0.7233362750068645,-2094.6628756361497,1,-1,2,2,-418.9325751272313,5.0,-1.0,0.0,6.0
52001116,O,16,8,10+,6,True,-16.15553324999999,-258.48853199999985,0,2,917.4426610455612,2895.83551663612,0.3168144930107381,-917.4426610455612,-13,-16,2,2,-183.48853220911406,-65.0,-16.0,0.0,6.0
52001115,M,15,7,10+,6,True,-16.523717599999998,-247.8557639999999,1,1,1234.2788234451073,3011.098777113755,0.4099097754037173,-1234.2788234451073,0,-1,0,0,-246.85576468902036,0.0,-1.0,0.0,0.0
52001115,O,15,7,10+,6,True,-28.59524753333335,-428.92871300000024,1,0,2239.643568486441,3011.098777113755,0.7437961137340099,-2239.643568486441,4,2,-1,-1,-447.92871369728846,20.0,2.0,0.0,-3.0
52001117,M,10,4,10+,6,True,-22.205839199999957,-222.0583919999999,0,2,1495.2919620996654,1695.495676828279,0.8819202446430712,-1495.2919620996654,13,6,2,2,-299.0583924199327,65.0,6.0,0.0,6.0
52001117,O,10,4,10+,6,True,0.41666620000000876,4.166662000000088,0,2,444.16669365854614,1695.495676828279,0.2619686382742288,-444.16669365854614,16,7,2,2,-88.83333873170932,80.0,7.0,0.0,6.0
52001118,M,11,5,10+,6,True,-19.504555090909093,-214.55010600000014,0,0,1132.7505317970026,2514.781102431227,0.4504370303649443,-1132.7505317970026,2,2,0,0,-226.55010635940016,10.0,2.0,0.0,0.0
52001118,O,11,5,10+,6,True,-16.35690781818181,-179.9259860000002,0,2,1319.6299315912274,2514.781102431227,0.5247494226497259,-1319.6299315912274,13,13,2,2,-263.9259863182456,65.0,13.0,0.0,6.0
52001119,M,12,7,10+,6,True,-27.815746500000017,-333.7889580000001,1,0,1888.9447877427247,2653.9388535971248,0.711751435110295,-1888.9447877427247,8,7,-1,-1,-377.78895754854534,40.0,7.0,0.0,-3.0
52001119,O,12,7,10+,6,True,-26.092912666666706,-313.11495200000036,1,0,1670.5747591192812,2653.9388535971248,0.6294699506188695,-1670.5747591192812,4,4,-1,-1,-334.1149518238565,20.0,4.0,0.0,-3.0
