seed,strategy,N,k0,all_cleared,qualified_run,time_per_source_s,recovery_ray_m,supplement_count,b1plus_updates,b1plus_empty,chosen_template,movement_per_source_m,wall_s,case_sha256,action_log_sha256,movement_m,measurements,switches,clear_attempts,clear_successes,clear_failures,transport_retries,virtual_time_s
52001112,M,12,6,True,True,290.71115425,104.99999999999999,6,48,0,6,1111.8891046514036,1.2135328000000527,1742f41c9ca5e2e59b45bdc8e9cae557c4b199274d915bd31fb7491357a4d52b,74d16051adbd467b0fde751181fbef8a320329d42d6d42be938d4b3e59e9a5ab,13342.669255816843,128,111,15,12,3,0,3488.533851
52001112,O,12,6,True,True,285.25292616666667,104.99999999999999,7,45,0,6,1106.6812975259425,0.8715548000000126,1742f41c9ca5e2e59b45bdc8e9cae557c4b199274d915bd31fb7491357a4d52b,f0d7b131507b142781e1885bbba8ea1688bec0ddc007ca3e47061000fd718e97,13280.17557031131,119,103,15,12,3,0,3423.035114
52001114,E11,14,5,True,True,253.78306035714286,105.00000000000011,5,0,0,6,998.9153016701241,2.812272299999904,03e1c87e2c58dcd6094ba3acd805853cc9365e51b39b312c1b6fb402dbd92199,93e7c4bf1daca2ce0f5f13f73d01a87e40df6d99bc4da40a62ca1ec5434b6e94,13984.814223381738,115,102,17,14,3,0,3552.962845
52001114,M,14,5,True,True,238.9420049285714,69.99999999999994,7,49,0,6,927.5671676112223,0.9511229000002004,03e1c87e2c58dcd6094ba3acd805853cc9365e51b39b312c1b6fb402dbd92199,efa6d6b07adfc39701d679858cb93d01fa8de882a68f2bfa3a2f4c792b45498c,12985.940346557112,113,107,16,14,2,0,3345.188069
52001114,O,14,5,True,True,229.7557764285714,34.9999999999999,6,47,0,6,886.6360249336755,0.8588072000000011,03e1c87e2c58dcd6094ba3acd805853cc9365e51b39b312c1b6fb402dbd92199,c887f61c113ab6561f7204f2519aad05db61e4222c5efc4c848c1cff7da48e9f,12412.904349071456,112,101,15,14,1,0,3216.58087
52001113,E11,13,8,True,True,242.99019546153846,0.0,6,0,0,6,925.7202080760776,4.304973099999984,67fa329f26a7385531fa48eaf8f00ff5e9261cab91bf2d8ea8a258862e9f666e,347ad20e706d41b3a14419050fec1371c72073f86b6e275cfab7cd7b2240b5f5,12034.36270498901,116,107,13,13,0,0,3158.872541
52001113,M,13,8,True,True,236.79726407692308,35.00000000000001,4,52,0,6,895.1401666972286,1.097355799999832,67fa329f26a7385531fa48eaf8f00ff5e9261cab91bf2d8ea8a258862e9f666e,7c39adf706e7192e4747224f2be78ef59c5cb2455ccb9bedb0e8111391012c90,11636.82216706397,115,108,14,13,1,0,3078.364433
52001113,O,13,8,True,True,232.59844284615383,34.999999999999986,4,59,0,6,839.9152911398619,1.2829501999999593,67fa329f26a7385531fa48eaf8f00ff5e9261cab91bf2d8ea8a258862e9f666e,f2e4ad145be3efebef9998ae6892387d9cfb3f8aa05c99b17eb3c82886dd2480,10918.898784818204,131,117,14,13,1,0,3023.779757
52001116,E11,16,8,True,True,243.8495775625,0.0,6,0,0,6,987.685387771883,2.7507711999999174,1f660fe731d02d195fc5c87f02183d76b65fe72cbc935728e9474f54960eec4d,8884f84703add2a0788b41d2bbcb808ed2b9788d0b6a14c8b38e39410a3b1b73,15802.966204350128,112,101,16,16,0,0,3901.593241
52001116,M,16,8,True,True,218.291291625,69.99999999999991,5,64,0,6,856.7689580446237,1.4069899999999507,1f660fe731d02d195fc5c87f02183d76b65fe72cbc935728e9474f54960eec4d,bc00aae5d3d57c15d187d743ed0ea4106e5ae7b2cd635ffefa31b5d9baf69bed,13708.303328713979,113,100,18,16,2,0,3492.660666
