strategy,dimension,value,pairs,qualified_pairs,win_rate,median_delta_s_per_source,P95_delta_s_per_source,worst_delta_s_per_source,worst_seed,aggregate_regret_capture_ratio,E11_runs,E11_sources,E11_all_cleared,E11_qualified,E11_failed_runs,E11_performance_population,E11_performance_runs,E11_weighted_time_per_source_s,E11_mean_time_per_source_s,E11_median,E11_P90,E11_P95,E11_P99,E11_max,E11_CVaR95,E11_tail_count,E11_mean_movement_m,E11_mean_measurements,E11_mean_switches,E11_mean_clear_failures,E11_movement_per_source_m,E11_mean_recovery_ray_m,E11_mean_supplement_count,E11_max_wall_s,E11_guaranteed_clear_failures,E11_b1plus_empty,E13_runs,E13_sources,E13_all_cleared,E13_qualified,E13_failed_runs,E13_performance_population,E13_performance_runs,E13_weighted_time_per_source_s,E13_mean_time_per_source_s,E13_median,E13_P90,E13_P95,E13_P99,E13_max,E13_CVaR95,E13_tail_count,E13_mean_movement_m,E13_mean_measurements,E13_mean_switches,E13_mean_clear_failures,E13_movement_per_source_m,E13_mean_recovery_ray_m,E13_mean_supplement_count,E13_max_wall_s,E13_guaranteed_clear_failures,E13_b1plus_empty
J,N,10,3,3,1.0,-11.083102200000042,-4.451346809999996,-3.7144850999999903,52000809,0.27892425455735653,3,30,True,True,0,qualified_runs_only,3,327.07376103333337,327.07376103333337,323.41154040000004,333.89624144000004,335.20682907,336.255299174,336.5174167,336.5174167,1,12610.35471881356,118,108.66666666666667,0,1261.0354718813562,0.0,4.333333333333333,1.9743912000000137,0,0,3,30,True,True,0,qualified_runs_only,3,318.22973346666663,318.2297334666667,317.5778409,323.86301978,324.64866714,325.27718502799996,325.43431449999997,325.43431449999997,1,12184.820007489585,117,107.33333333333333,1,1218.4820007489584,35.00000000000002,5,0.7082022999999822,0,0
J,N,11,3,3,1.0,-29.61104981818181,-6.062517827272725,-3.4460142727272682,52000803,0.5600059837810923,3,33,True,True,0,qualified_runs_only,3,313.6168923636364,313.61689236363634,319.9804505454545,347.11174865454547,350.50316091818183,353.21629072909093,353.8945731818182,353.8945731818182,1,13600.59574592082,113.66666666666667,102.33333333333333,1.3333333333333333,1236.4177950837109,46.666666666666664,4,1.7013990000000376,0,0,3,33,True,True,0,qualified_runs_only,3,286.4101078484848,286.4101078484848,290.3694007272727,302.3389071272727,303.8350954272727,305.0320460672727,305.3312837272727,305.3312837272727,1,12037.555932465008,116,105,1,1094.3232665877279,34.99999999999998,4.666666666666667,0.6453198000000384,0,0
J,N,12,3,3,1.0,-22.092683749999992,-2.6177352500000133,-0.45385208333334504,52000811,0.3519633017874118,3,36,True,True,0,qualified_runs_only,3,287.81237794444445,287.81237794444445,306.5078339166667,310.6107251166667,311.12358651666665,311.53387563666666,311.63644791666667,311.63644791666667,1,13467.076009172582,118,109.33333333333333,0.3333333333333333,1122.2563340977151,11.666666666666677,4.666666666666667,2.1587015000000065,0,0,3,36,True,True,0,qualified_runs_only,3,271.7665245555556,271.7665245555555,280.9168095833333,287.81837325,288.6810687083333,289.371225075,289.5437641666667,289.5437641666667,1,12555.991473451082,116,106,1.3333333333333333,1046.3326227875903,46.66666666666668,4.333333333333333,0.8730615000000057,0,0
J,N,13,3,3,0.6666666666666666,-5.495408307692287,15.006150761538464,17.284101769230773,52000805,0.27550670760279516,3,39,True,True,0,qualified_runs_only,3,262.61063233333334,262.61063233333334,267.10419861538463,281.5740872923077,283.3828233769231,284.82981224461537,285.1915594615385,285.1915594615385,1,13309.691102023235,115.66666666666667,105.66666666666667,1,1023.8223924633259,34.99999999999998,5.333333333333333,3.0010478000000376,0,0,3,39,True,True,0,qualified_runs_only,3,256.2847535897436,256.2847535897436,254.42522976923075,260.17207820000004,260.8904342538462,261.4651190969231,261.60879030769235,261.60879030769235,1,12766.8423154011,120,107.33333333333333,2,982.0647934923921,69.99999999999994,6,0.9405170999999655,0,0
J,N,14,2,2,1.0,-14.621560892857133,-10.315173682142836,-9.836686214285692,52000813,0.4708545201194303,2,28,True,True,0,qualified_runs_only,2,244.34166217857143,244.34166217857143,244.34166217857143,249.23543969285714,249.84716188214287,250.33653963357142,250.45888407142857,250.45888407142857,1,13346.416350495361,113.5,100.5,4.5,953.3154536068115,157.50000000000003,4,3.601886200000024,0,0,2,28,True,True,0,qualified_runs_only,2,229.72010128571426,229.7201012857143,229.7201012857143,230.78597905714287,230.91921377857142,231.02580155571428,231.0524485,231.0524485,1,12312.907090231862,115,101,2.5,879.4933635879901,87.50000000000003,4.5,1.138834299999985,0,0
J,N,15,3,3,0.6666666666666666,-10.208646866666669,5.816122353333331,7.596652266666666,52000814,0.23566486201914516,3,45,True,True,0,qualified_runs_only,3,239.13693659999998,239.13693659999998,234.8087314,248.23266393333333,249.9106555,251.25304875333333,251.58864706666665,251.58864706666665,1,14311.936913179055,109.66666666666667,99.33333333333333,0.6666666666666666,954.1291275452703,23.333333333333368,5.333333333333333,3.270177600000011,0,0,3,45,True,True,0,qualified_runs_only,3,232.03175873333333,232.03175873333333,232.88510806666667,237.46508849333333,238.03758604666666,238.49558408933333,238.6100836,238.6100836,1,13722.381905781313,112,100,0.3333333333333333,914.8254603854208,11.66666666666665,5.666666666666667,1.1638720999999919,0,0
J,N,16,3,3,0.6666666666666666,-7.599778187500021,0.9619562374999973,1.913260062500001,52000808,0.5513040034045503,3,48,True,True,0,qualified_runs_only,3,228.14882470833334,228.14882470833334,226.3671754375,240.2598780375,241.9964658625,243.3857361225,243.7330536875,243.7330536875,1,14843.57264224234,101,90.66666666666667,2,927.7232901401462,70.00000000000001,5.666666666666667,4.221110099999976,0,0,3,48,True,True,0,qualified_runs_only,3,211.12018787499997,211.120187875,206.7464668125,237.8663443625,241.75632905625,244.86831681125,245.64631375,245.64631375,1,13192.948363074322,110.66666666666667,99,2.3333333333333335,824.5592726921451,81.66666666666663,6,1.3501380000000154,0,0
J,k0,10,1,1,1.0,-10.208646866666669,-10.208646866666669,-10.208646866666669,52000807,0.30592204765311076,1,15,True,True,0,qualified_runs_only,1,234.8087314,234.8087314,234.8087314,234.8087314,234.8087314,234.8087314,234.8087314,234.8087314,1,14130.654857051355,104,98,1,942.043657136757,35.00000000000006,4,2.808143599999994,0,0,1,15,True,True,0,qualified_runs_only,1,224.60008453333333,224.60008453333333,224.60008453333333,224.60008453333333,224.60008453333333,224.60008453333333,224.60008453333333,224.60008453333333,1,13380.006340984179,104,98,0,892.0004227322786,0.0,5,0.9917342999999619,0,0
J,k0,3,1,1,1.0,-48.5632894545455,-48.5632894545455,-48.5632894545455,52000810,0.7778200329957715,1,11,True,True,0,qualified_runs_only,1,353.8945731818182,353.8945731818182,353.8945731818182,353.8945731818182,353.8945731818182,353.8945731818182,353.8945731818182,353.8945731818182,1,15799.201522510582,115,103,0,1436.2910475009621,0.0,6,1.7013990000000376,0,0,1,11,True,True,0,qualified_runs_only,1,305.3312837272727,305.3312837272727,305.3312837272727,305.3312837272727,305.3312837272727,305.3312837272727,305.3312837272727,305.3312837272727,1,12983.220604235441,119,109,1,1180.2927822032218,35.00000000000001,5,0.5228184999999712,0,0
J,k0,4,4,4,0.75,-25.8518667840909,3.1432518641666576,7.596652266666666,52000814,0.415534020678815,4,51,True,True,0,qualified_runs_only,4,282.98262890196077,286.95547231424825,298.41400368910257,317.47724975681814,318.7288501511363,319.7301304665909,319.9804505454545,319.9804505454545,1,14223.892592791808,117.75,107.75,1,1115.5994190424947,35.000000000000014,5.5,2.1707984999999894,0,0,4,51,True,True,0,qualified_runs_only,4,265.7895650784314,268.2371195657925,271.9844969679487,290.1217097590909,290.2455552431818,290.3446316304545,290.3694007272727,290.3694007272727,1,13055.33477363003,120.5,107.75,1.25,1023.9478253827474,43.750000000000014,6.5,0.9405170999999655,0,0
J,k0,5,3,3,1.0,-11.734495400000014,-4.516486129999993,-3.7144850999999903,52000809,0.36110072459459036,3,32,True,True,0,qualified_runs_only,3,316.41039596875,317.07056677222226,321.292326,322.98769752000004,323.19961896,323.36915611200004,323.41154040000004,323.41154040000004,1,13040.221118513913,120,112.66666666666667,0.3333333333333333,1222.5207298606792,11.666666666666677,5.333333333333333,1.8342486999999892,0,0,3,32,True,True,0,qualified_runs_only,3,301.9859554375,303.3905651611111,311.677045,316.39768172000004,316.98776131,317.459824982,317.5778409,317.5778409,1,12350.917623555679,117,109.66666666666667,1,1157.8985272083448,35.000000000000036,5,0.7082022999999822,0,0
J,k0,6,1,1,1.0,-11.083102200000042,-11.083102200000042,-11.083102200000042,52000816,0.23329675888464949,1,10,True,True,0,qualified_runs_only,1,336.5174167,336.5174167,336.5174167,336.5174167,336.5174167,336.5174167,336.5174167,336.5174167,1,13090.87083651735,118,107,0,1309.087083651735,0.0,3,1.9743912000000137,0,0,1,10,True,True,0,qualified_runs_only,1,325.43431449999997,325.43431449999997,325.43431449999997,325.43431449999997,325.43431449999997,325.43431449999997,325.43431449999997,325.43431449999997,1,12656.715725478782,113,102,2,1265.6715725478782,69.99999999999997,4,0.6142985000000181,0,0
J,k0,7,2,2,0.5,-1.791074122596143,1.5428266439903862,1.913260062500001,52000808,0.10233562873265396,2,29,True,True,0,qualified_runs_only,2,254.2097738275862,255.4186261514423,255.4186261514423,264.76708412259615,265.9356413689904,266.87048716610576,267.10419861538463,267.10419861538463,1,14872.708601624103,107,96.5,2.5,1025.7040414913174,87.49999999999989,5.5,3.9072347000000036,0,0,2,29,True,True,0,qualified_runs_only,2,252.8019066896552,253.62755202884617,253.62755202884617,260.0125426519231,260.8106664798077,261.4491655421154,261.60879030769235,261.60879030769235,1,14623.138233435782,112,99.5,3,1008.4922919610884,104.9999999999999,6.5,0.9385108999999829,0,0
J,k0,8,5,5,1.0,-18.703538999999978,-8.047159792857157,-7.599778187500021,52000801,0.5945672900849747,5,75,True,True,0,qualified_runs_only,5,235.55747965333333,236.1970783722619,238.22444028571428,251.13674186857142,251.36269446761904,251.54345654685713,251.58864706666665,251.58864706666665,1,14073.8109731402,108,95.8,2.6,938.2540648760134,91.00000000000006,5.2,4.221110099999976,0,0,5,75,True,True,0,qualified_runs_only,5,215.05156606666665,216.00791210261906,228.3877540714286,232.15204424,232.51857615333333,232.81180168400002,232.88510806666667,232.88510806666667,1,12371.86745570596,114,100.4,2,824.7911637137306,70.0,5,1.3501380000000154,0,0
