seed,strategy,N,k0,all_cleared,qualified_run,time_per_source_s,recovery_ray_m,supplement_count,b1plus_updates,b1plus_empty,chosen_template,movement_per_source_m,wall_s,case_sha256,action_log_sha256,movement_m,measurements,switches,clear_attempts,clear_successes,clear_failures,transport_retries,virtual_time_s
52000008,E11,14,7,True,True,272.86247435714284,69.99999999999991,6,0,0,6,1113.5980859340386,2.359365100001014,a3320fb1acdc727ca1cb0bad65a161625e2ec54d4fe5181c331c25668c469817,369c5f0fb5dee36a0688caf171c4c514a235a57ba12f82e241b099d98184a4ba,15590.373203076542,106,96,16,14,2,0,3820.074641
52000008,A,14,7,True,True,256.9163632857143,0.0,12,46,0,6,1035.6532448911166,0.6149554999992688,a3320fb1acdc727ca1cb0bad65a161625e2ec54d4fe5181c331c25668c469817,7f29c9034c4034d52778551a0ff083d3a9428e8708243c38ca84383d70066e99,14499.145428475633,106,97,14,14,0,0,3596.829086
52000011,E11,10,7,True,True,317.7733761,34.999999999999986,4,0,0,6,1168.866880718355,1.7115304999988439,3e8ef1e8137403f54d990241dae4558c1cb807ef6c73b529984146fef0e41ff6,43aab38a4d9b462d55613bdff03e56751307b2bb9c545e2c203f957765553668,11688.66880718355,134,117,11,10,1,0,3177.733761
52000011,A,10,7,True,True,304.5218562,0.0,9,55,0,6,1088.1092808898045,0.956687800000509,3e8ef1e8137403f54d990241dae4558c1cb807ef6c73b529984146fef0e41ff6,ad0f1b5561f6b8be8442724b139f65c9d2eb66e1c1874238e58ddb3fc1e98826,10881.092808898045,139,124,10,10,0,0,3045.218562
52000009,E11,15,10,True,True,217.08067586666667,139.9999999999999,6,0,0,6,832.4033794852895,2.866570899999715,4d3bb20b9b6c1b5fdaa09e916d30462ef4a3334f79a3b1b3493b85686dfb75f4,279c9def3e59a4572a89cd76b9cc7269c4ba42fc67468e5591011c8961186e74,12486.050692279343,114,102,19,15,4,0,3256.210138
52000009,A,15,10,True,True,216.17355286666668,0.0,10,81,0,6,801.5344311242193,1.4078436999989208,4d3bb20b9b6c1b5fdaa09e916d30462ef4a3334f79a3b1b3493b85686dfb75f4,2ff076c399b397cabab6afcebfe6b691f8875d35922d4ca0228841ded48c3380,12023.01646686329,130,113,15,15,0,0,3242.603293
52000010,E11,16,9,True,True,229.91765625,105.00000000000001,6,0,0,6,949.9007811736734,3.516545899999983,5bb817196977c1449eab69f9089beba5dbd47391f516500660788c907f9b6d84,7e1635c227ac6ad706ee810ac2ea9353778830092b6cb53ce9e84197a2f34cf7,15198.412498778775,93,85,19,16,3,0,3678.6825
52000010,A,16,9,True,True,214.6093455,0.0,13,67,0,6,852.4217274509225,1.1773895000005723,5bb817196977c1449eab69f9089beba5dbd47391f516500660788c907f9b6d84,4679644fb88023915b4b94b3bd0afdd33165744098a48a8940c0cd3bae54cc99,13638.74763921476,107,91,16,16,0,0,3433.749528
52000012,E11,11,7,True,True,262.27410909090906,70.00000000000006,3,0,0,6,967.2796365566307,1.67359260000012,14e6402011071e7465bb4a74c62947962f159ad9a26b9c4f6cb68c1c85ab8a99,4e12db93a24156a7ff9dc013029a40c519c4e4fab18eb063671879d126726368,10640.076002122938,118,106,13,11,2,0,2885.0152
52000012,A,11,7,True,True,256.23995945454544,0.0,8,45,0,6,923.92706987071,0.7622589000002336,14e6402011071e7465bb4a74c62947962f159ad9a26b9c4f6cb68c1c85ab8a99,a02cf462d7ef2f71f3f101018833be781c2838bb89affeef2a631d29c981097b,10163.197768577811,124,111,11,11,0,0,2818.639554
