seed,strategy,N,k0,all_cleared,qualified_run,time_per_source_s,recovery_ray_m,supplement_count,b1plus_updates,b1plus_empty,chosen_template,movement_per_source_m,wall_s,case_sha256,action_log_sha256,movement_m,measurements,switches,clear_attempts,clear_successes,clear_failures,transport_retries,virtual_time_s
52001405,O,11,3,True,True,269.8782287272727,69.99999999999997,7,40,0,6,996.209325502778,0.6489413000001605,bfa46ff1e6c9823996f70860aaea6cbbee4e540c380e28eb1cfdfd34f4d24c0e,8dea8c896875d2f882b68ce45dd292035c2a296ed8e4a57f2360e01ea4ce737b,10958.302580530559,122,106,13,11,2,0,2968.660516
52001405,R,11,3,True,True,268.33556945454546,139.99999999999983,2,43,0,6,975.7687562496932,0.7035958999999821,bfa46ff1e6c9823996f70860aaea6cbbee4e540c380e28eb1cfdfd34f4d24c0e,ace1682f2982e83bbff63ec3ca6d104b131ebcba38c9f2fd02122e260ba60144,10733.456318746625,125,113,15,11,4,0,2951.691264
52001407,E11,13,3,True,True,318.009548923077,34.999999999999915,6,0,0,6,1278.1246677447,1.3299818000000414,ed42bf440754aacf3976893e9c1ce18b50692aa9ebb47a602ab8a411ea034d5d,be743019e3216d547aa1a7254d6272b89ecee15ab457390c969d1b9d32481e9c,16615.6206806811,126,113,14,13,1,0,4134.124136
52001407,O,13,3,True,True,274.60171469230767,35.00000000000002,9,43,0,6,1065.7008810853933,0.6936541000000034,ed42bf440754aacf3976893e9c1ce18b50692aa9ebb47a602ab8a411ea034d5d,ed78f9ab9529cb2044fa78b3240e799ea09309129c9585495a3ee10b9ca90af2,13854.111454110114,124,111,14,13,1,0,3569.822291
52001407,R,13,3,True,True,245.97212623076922,35.0,1,47,0,6,924.8606310766352,0.7897997999998552,ed42bf440754aacf3976893e9c1ce18b50692aa9ebb47a602ab8a411ea034d5d,c7f24e7a95476399043153881c31b1995ae7861d89bb2dd1af2c7bdb8a632eca,12023.188203996257,123,110,14,13,1,0,3197.637641
52001406,E11,12,6,True,True,282.13546075,35.0,5,0,0,6,1108.1773038416557,1.840126600000076,0c7ae059dc8094a1c056840685dbe09d9a309c4a1f22fdf26c386dea9facd6b7,2c10606e2e65a0c1117a29a6b51e280a2c72290632918639a165e9b03535951c,13298.127646099869,112,103,13,12,1,0,3385.625529
52001406,O,12,6,True,True,256.78253916666665,105.00000000000003,6,42,0,6,957.2460293343464,0.7109259000001202,0c7ae059dc8094a1c056840685dbe09d9a309c4a1f22fdf26c386dea9facd6b7,67d2624aee1f1e56772d3f540361dfbe10ae55ea3188d788c5db4902a50e7f85,11486.952352012157,121,110,15,12,3,0,3081.39047
52001406,R,12,6,True,True,245.19858058333332,35.00000000000001,2,40,0,6,907.2429029040987,0.6908811000000696,0c7ae059dc8094a1c056840685dbe09d9a309c4a1f22fdf26c386dea9facd6b7,2017ed3d20082e0f4de35ba7b1962bd57b92dada7aaba66c6bb53b818904cd91,10886.914834849185,119,107,13,12,1,0,2942.382967
52001408,E11,14,11,True,True,211.619702,34.99999999999998,4,0,0,6,818.8127956501638,2.9283837000000403,d2631d8ee675e3497dc7583aee3ef3d13e16b97908c2ff867dd6fffc210acc8a,bbde3cf837fed42a30a468653735410a3f2c57e2973148799236c9ad09f63dfc,11463.379139102293,101,92,15,14,1,0,2962.675828
52001408,O,14,11,True,True,203.55730485714284,34.99999999999994,3,62,0,6,755.6436669827829,1.190334699999994,d2631d8ee675e3497dc7583aee3ef3d13e16b97908c2ff867dd6fffc210acc8a,96ce5a1232c8cbb973f49099072607efbb4f895c09d1ed33a9a7788b09fe4108,10579.01133775896,112,101,15,14,1,0,2849.802268
52001408,R,14,11,True,True,203.93002078571428,70.00000000000014,0,66,0,6,747.8643897406902,1.3118349999999737,d2631d8ee675e3497dc7583aee3ef3d13e16b97908c2ff867dd6fffc210acc8a,8c326c2205975ea2c523cb53a6d6c9209d85148cd13c362d631e4cf0c5744a09,10470.101456369663,116,105,16,14,2,0,2855.020291
