seed,strategy,N,k0,activity_group,chosen_template,qualified_pair,delta_time_per_source_s,delta_total_s,baseline_clear_failures,candidate_clear_failures,movement_gain_m,hindsight_gap_m,regret_capture_ratio,delta_movement_m,delta_measurements,delta_switches,delta_clear_attempts,delta_clear_failures,delta_movement_s,delta_measurement_s,delta_switch_s,delta_clear_success_s,delta_clear_failure_s
52000715,J,14,6,10+,6,True,-18.104181785714275,-253.45854499999996,1,0,1612.29272755674,2935.353606926841,0.5492669516040776,-1612.29272755674,13,7,-1,-1,-322.45854551134835,65.0,7.0,0.0,-3.0
52000715,L,14,6,10+,6,True,0.49549249999998324,6.936894999999822,1,0,115.3155267257207,2935.353606926841,0.03928505460248447,-115.3155267257207,6,3,-1,-1,-23.063105345142958,30.0,3.0,0.0,-3.0
52000716,J,15,4,10+,6,True,-1.7336421333333476,-26.00463200000013,3,4,210.02315793468006,2258.5000016688537,0.09299232135465552,-210.02315793468006,2,3,1,1,-42.00463158693583,10.0,3.0,0.0,3.0
52000716,L,15,4,10+,6,True,-1.3888795333333235,-20.833192999999937,3,0,89.16596481670786,2258.5000016688537,0.03948017035679487,-89.16596481670786,1,1,-3,-3,-17.833192963340025,5.0,1.0,0.0,-9.0
52000718,J,10,3,10+,6,True,1.5955910999999787,15.955911000000015,0,1,-44.7795526324353,1883.9519095353753,-0.023768946758030006,44.7795526324353,1,-1,1,1,8.955910526487969,5.0,-1.0,0.0,3.0
52000718,L,10,3,10+,6,True,19.67472369999996,196.74723700000004,0,0,-1003.7361822339008,1883.9519095353753,-0.5327822738752629,1003.7361822339008,-1,1,0,0,200.74723644678124,-5.0,1.0,0.0,0.0
52000717,J,16,8,10+,6,True,-18.519783875,-296.316542,1,1,1486.582708481641,4244.572550991366,0.3502314286357135,-1486.582708481641,0,1,0,0,-297.31654169632566,0.0,1.0,0.0,0.0
52000717,L,16,8,10+,6,True,-23.864586687500008,-381.83338700000013,1,0,1629.1669361973218,4244.572550991366,0.3838235574078742,-1629.1669361973218,-9,-8,-1,-1,-325.83338723946235,-45.0,-8.0,0.0,-3.0
52000719,J,11,6,10+,6,True,-2.7893162727272625,-30.682479000000058,0,0,203.41239501225937,2620.745378030859,0.0776162372420539,-203.41239501225937,2,0,0,0,-40.68247900245251,10.0,0.0,0.0,0.0
52000719,L,11,6,10+,6,True,-18.92425290909091,-208.16678200000024,0,0,595.8339114193859,2620.745378030859,0.22735284259742766,-595.8339114193859,-15,-14,0,0,-119.16678228387764,-75.0,-14.0,0.0,0.0
