seed,strategy,N,k0,all_cleared,qualified_run,time_per_source_s,recovery_ray_m,supplement_count,b1plus_updates,b1plus_empty,chosen_template,movement_per_source_m,wall_s,case_sha256,action_log_sha256,movement_m,measurements,switches,clear_attempts,clear_successes,clear_failures,transport_retries,virtual_time_s
52000905,J,15,4,True,True,235.39350700000003,35.000000000000036,5,55,0,6,899.3008681996843,0.977238199999988,db378335de8ab0048124372bb9e0b5bca8b510c9c71dd36f05285687208851c1,a589cde640d3c18065bd1d3b269aaabd4023c3e48b45ed461687e21d5b5bcce1,13489.513022995265,128,115,16,15,1,0,3530.902605
52000905,M,15,4,True,True,243.4366406,35.000000000000064,7,60,0,6,934.8498695650649,1.1880470999999488,db378335de8ab0048124372bb9e0b5bca8b510c9c71dd36f05285687208851c1,e338e7459379446c0e45d347de949df93db778d4f0975b8a23586fa5ea039150,14022.748043475973,131,114,16,15,1,0,3651.549609
52000907,E11,10,4,True,True,318.354037,0.0,4,0,0,6,1188.7701851197967,1.2714069999999538,02186e2ee4b4b4ed979d4ec7b18f3fb7ebb896b347acd2c584fce970bee833e1,ad00232d107d14502a16a123da7e0784e41489dbef673e7d9d7029069d90a2fd,11887.701851197968,127,121,10,10,0,0,3183.54037
52000907,J,10,4,True,True,314.2252383,0.0,4,40,0,6,1168.1261915136638,0.7075901000000613,02186e2ee4b4b4ed979d4ec7b18f3fb7ebb896b347acd2c584fce970bee833e1,88c215ad9364be5d36bcafab7cfe5d53efcf0e0be7846007e0bc8d27adabe60f,11681.261915136638,127,121,10,10,0,0,3142.252383
52000907,M,10,4,True,True,313.50113980000003,0.0,2,39,0,6,1167.505699054005,0.6901276999999482,02186e2ee4b4b4ed979d4ec7b18f3fb7ebb896b347acd2c584fce970bee833e1,e6ee18c3a7e8d1dc7734e5cb49cf1d19d66e51fadbddd47d44e7a5168189ccf3,11675.05699054005,126,120,10,10,0,0,3135.011398
52000906,E11,16,6,True,True,230.6530905,0.0,5,0,0,6,913.8904525777177,2.7277981999999383,3787797ecddc587fbdaeecb8d9e452705a682698f2d81942eabc0bc254e571c3,4b587d504980f19bb223d770ab0e814254a6eb397390938c6dba575864949509,14622.247241243484,117,101,16,16,0,0,3690.449448
52000906,J,16,6,True,True,229.7216318125,34.99999999999995,8,59,0,6,917.3581592130253,0.9742267000000311,3787797ecddc587fbdaeecb8d9e452705a682698f2d81942eabc0bc254e571c3,60c794577cb2864c382531a049ae53297fab9d424b16bfccaa766045fb51d943,14677.730547408404,112,97,17,16,1,0,3675.546109
52000906,M,16,6,True,True,229.247103875,69.99999999999994,7,57,0,6,918.110519420628,0.9825270999999702,3787797ecddc587fbdaeecb8d9e452705a682698f2d81942eabc0bc254e571c3,1d4f03a6dac2ab0a12950f1676aebbf5cf9abdbce41faa1412cabeefbbf09cfc,14689.768310730047,110,94,18,16,2,0,3667.953662
52000908,E11,11,6,True,True,292.2121680909091,35.00000000000001,3,0,0,6,1102.8790221468544,1.9256063999999924,b1f1dff4c8f12a034e62f14e3a5c472f4403d688830fdaf617e06e6460601bde,a33fa4ecb249e379ae843ec001052b65d3b0ddaf853e6e46a31ca9e67dc37e19,12131.669243615397,124,110,12,11,1,0,3214.333849
52000908,J,11,6,True,True,290.61802527272727,105.00000000000014,4,39,0,6,1108.5446716647411,0.5980287999999518,b1f1dff4c8f12a034e62f14e3a5c472f4403d688830fdaf617e06e6460601bde,3f77850ccfa33d0ae5f16869206f181e446cb9a54c063ab7d8880cf078dba458,12193.991388312152,118,104,14,11,3,0,3196.798278
