seed,strategy,N,k0,activity_group,chosen_template,qualified_pair,delta_time_per_source_s,delta_total_s,baseline_clear_failures,candidate_clear_failures,movement_gain_m,hindsight_gap_m,regret_capture_ratio,delta_movement_m,delta_measurements,delta_switches,delta_clear_attempts,delta_clear_failures,delta_movement_s,delta_measurement_s,delta_switch_s,delta_clear_success_s,delta_clear_failure_s
52000208,A,11,6,10+,6,True,-15.467237545454509,-170.13961299999983,0,0,990.6980661717407,2581.0024180721703,0.3838423626552522,-990.6980661717407,5,3,0,0,-198.1396132343475,25.0,3.0,0.0,0.0
52000208,C,11,6,10+,6,True,-17.290094818181785,-190.1910429999998,0,0,1140.955213814781,2581.0024180721703,0.4420589480373271,-1140.955213814781,6,8,0,0,-228.19104276295684,30.0,8.0,0.0,0.0
52000208,D,11,6,10+,6,True,-15.593273090909065,-171.52600399999983,0,0,767.6300216091076,2581.0024180721703,0.2974154600686016,-767.6300216091076,-3,-3,0,0,-153.52600432182135,-15.0,-3.0,0.0,0.0
52000209,A,12,4,10+,6,True,-13.572782083333323,-162.87338499999987,0,0,1049.3669274191307,1506.0643525384385,0.696761015324774,-1049.3669274191307,9,2,0,0,-209.87338548382786,45.0,2.0,0.0,0.0
52000209,C,12,4,10+,6,True,-9.05274774999998,-108.63297299999977,0,0,243.16486921879732,1506.0643525384385,0.16145715739765587,-243.16486921879732,-10,-10,0,0,-48.63297384376028,-50.0,-10.0,0.0,0.0
52000209,D,12,4,10+,6,True,1.7913665000000378,21.496398000000227,0,0,-452.48198945806143,1506.0643525384385,-0.3004400102129852,452.48198945806143,-11,-14,0,0,90.49639789161165,-55.0,-14.0,0.0,0.0
52000211,A,14,6,10+,6,True,-22.192279785714277,-310.6919170000001,2,0,1753.4595826568093,3447.6130635205936,0.5086010379790799,-1753.4595826568093,9,1,-2,-2,-350.6919165313625,45.0,1.0,0.0,-6.0
52000211,C,14,6,10+,6,True,9.975537499999973,139.65752500000008,2,0,-593.2876232679228,3447.6130635205936,-0.17208648776323993,593.2876232679228,6,-3,-2,-2,118.65752465358446,30.0,-3.0,0.0,-6.0
52000211,D,14,6,10+,6,True,-6.783690142857154,-94.97166199999992,2,0,759.8583110531654,3447.6130635205936,0.2204012738822906,-759.8583110531654,12,3,-2,-2,-151.9716622106339,60.0,3.0,0.0,-6.0
52000210,A,13,7,10+,6,True,-20.38829323076925,-265.04781200000025,1,0,1340.2390602259165,3377.406068761091,0.39682496950020185,-1340.2390602259165,2,-4,-1,-1,-268.0478120451817,10.0,-4.0,0.0,-3.0
