seed,strategy,N,k0,all_cleared,qualified_run,time_per_source_s,recovery_ray_m,supplement_count,b1plus_updates,b1plus_empty,chosen_template,movement_per_source_m,wall_s,case_sha256,action_log_sha256,movement_m,measurements,switches,clear_attempts,clear_successes,clear_failures,transport_retries,virtual_time_s
52001503,E11,11,6,True,True,276.7669486363636,0.0,4,0,0,6,1023.8347429825576,1.1527737999999772,64c21cf6315d5d401a1e8019b8d897bed5f5a2d279ef13d1ea1cb2e682b1565d,ac23df74649eeb9ad69fc7c586ac43a98e4259c4599df9bdd8edfeb2d1f04c37,11262.182172808134,125,112,11,11,0,0,3044.436435
52001503,O,11,6,True,True,266.97077845454544,0.0,3,41,0,6,1015.3084378087267,0.5290380999999797,64c21cf6315d5d401a1e8019b8d897bed5f5a2d279ef13d1ea1cb2e682b1565d,72655a0cc0f8b9480b375e5d99bd03589c0d9c2298417a6ef344f606e0d18407,11168.392815895993,110,98,11,11,0,0,2936.678563
52001503,R,11,6,True,True,257.6052056363637,0.0,1,37,0,6,978.4805737256767,0.4676841999998942,64c21cf6315d5d401a1e8019b8d897bed5f5a2d279ef13d1ea1cb2e682b1565d,20e18745465406ba1115ad2737089708726ceac8a8dfa8f2e3f064a93f509712,10763.286310982443,106,96,11,11,0,0,2833.657262
52001500,E11,15,3,True,True,238.7926884,34.999999999999986,3,0,0,6,924.2967754403259,1.311832699999968,d1642629ffcd632422fd5f42d75271cf67361ba2242da50b1f5d9da7e91481d3,1727200bd38cce0e444daa89c70b588187a062a75278b129ec63c28cf195e670,13864.451631604888,124,111,16,15,1,0,3581.890326
52001500,O,15,3,True,True,257.41067906666666,104.99999999999989,10,54,0,6,1013.053395321682,0.6921350000000075,d1642629ffcd632422fd5f42d75271cf67361ba2242da50b1f5d9da7e91481d3,c356af4968d2d0d3cc470384d3e10fec429fe450fb4f7621be26de027d052baf,15195.800929825231,125,113,18,15,3,0,3861.160186
52001500,R,15,3,True,True,249.44078126666668,0.0,2,45,0,6,992.5372395893502,0.5991037999999662,d1642629ffcd632422fd5f42d75271cf67361ba2242da50b1f5d9da7e91481d3,88580590fdeee7cd436541c3e7c5f7134afba4fa75568e0b9a28a5b7207ad75d,14888.058593840253,116,109,15,15,0,0,3741.611719
52001502,E11,10,7,True,True,276.6760853,35.000000000000085,5,0,0,6,1040.3804264239304,1.6397134999999707,50824b2888b713bbb443d17d1f65deb50698c47cc46ac888d3f631239f2aa8ec,a8cb9b349ca273e10312f202530e156c1d8643f46153cbc3247361b431c08f1d,10403.804264239305,108,93,11,10,1,0,2766.760853
52001502,O,10,7,True,True,260.30702110000004,0.0,4,37,0,6,919.0351052852751,0.45234030000005987,50824b2888b713bbb443d17d1f65deb50698c47cc46ac888d3f631239f2aa8ec,da4a7092a83ff3e01dfe9eba2ad6c3ebb09abae91182747e76346381bb135aff,9190.351052852751,120,115,10,10,0,0,2603.070211
52001502,R,10,7,True,True,263.0877342,69.99999999999994,1,45,0,6,907.9386711212934,0.7073675000001458,50824b2888b713bbb443d17d1f65deb50698c47cc46ac888d3f631239f2aa8ec,4ba0499024ee066d59812713fb52db872788474283f10acdcde75fe2bc614dee,9079.386711212934,128,119,12,10,2,0,2630.877342
52001501,E11,16,7,True,True,218.1469006875,69.99999999999989,4,0,0,6,862.2970033224548,2.798523400000022,8489a0df5b96e1b6cc88773c5d84cf9a79ea73230331dd56cffe2d3ed8826358,9e239521a4fed43def6cb136779b33323f3bf0491470072d8ec3e45f61e03103,13796.752053159276,109,100,18,16,2,0,3490.350411
