seed,strategy,N,k0,activity_group,chosen_template,qualified_pair,delta_time_per_source_s,delta_total_s,baseline_clear_failures,candidate_clear_failures,movement_gain_m,hindsight_gap_m,regret_capture_ratio,delta_movement_m,delta_measurements,delta_switches,delta_clear_attempts,delta_clear_failures,delta_movement_s,delta_measurement_s,delta_switch_s,delta_clear_success_s,delta_clear_failure_s
52000111,A,12,5,10+,6,True,15.446944916666666,185.363339,0,0,-476.816695247584,2062.9575108618337,-0.23113258161501646,476.816695247584,15,15,0,0,95.36333904951698,75.0,15.0,0.0,0.0
52000111,B,12,5,10+,6,True,2.549992333333364,30.59990800000014,0,0,112.00046052743164,2062.9575108618337,0.054291210525534116,-112.00046052743164,9,8,0,0,-22.400092105486692,45.0,8.0,0.0,0.0
52000113,A,14,8,10+,6,True,-8.820906142857154,-123.49268600000005,4,0,837.4634304099163,1835.066516613002,0.45636679805788716,-837.4634304099163,10,6,-4,-4,-167.49268608198372,50.0,6.0,0.0,-12.0
52000113,B,14,8,10+,6,True,52.12848164285711,729.7987429999998,4,0,-2888.993715202034,1835.066516613002,-1.5743264285232965,2888.993715202034,29,19,-4,-4,577.7987430404069,145.0,19.0,0.0,-12.0
52000112,A,13,9,10+,6,True,-28.0087956153846,-364.11434299999974,3,0,2205.5717154517515,4223.350768619583,0.5222326622357846,-2205.5717154517515,14,16,-3,-3,-441.1143430903494,70.0,16.0,0.0,-9.0
52000112,B,13,9,10+,6,True,-22.865947000000006,-297.25731099999985,3,0,3386.2865548188947,4223.350768619583,0.8018009254594107,-3386.2865548188947,64,69,-3,-3,-677.2573109637779,320.0,69.0,0.0,-9.0
52000116,A,10,6,10+,6,True,-12.966945100000032,-129.6694510000002,0,0,783.3472571754828,1534.6477096241906,0.5104410948929193,-783.3472571754828,5,2,0,0,-156.66945143509793,25.0,2.0,0.0,0.0
52000116,B,10,6,10+,6,True,-16.642270199999984,-166.42270199999984,0,0,917.1135141150262,1534.6477096241906,0.5976052408403306,-917.1135141150262,3,2,0,0,-183.42270282300524,15.0,2.0,0.0,0.0
52000115,A,16,8,10+,6,True,-18.21615456250001,-291.45847300000014,1,0,1652.2923635472107,3805.606329973869,0.434173222420133,-1652.2923635472107,8,2,-1,-1,-330.45847270944387,40.0,2.0,0.0,-3.0
52000115,B,16,8,10+,6,True,3.4188593124999898,54.701748999999836,1,0,56.49125434776215,3805.606329973869,0.01484421914658473,-56.49125434776215,12,9,-1,-1,-11.298250869553158,60.0,9.0,0.0,-3.0
52000114,A,15,8,10+,6,True,-14.15345933333333,-212.30189000000018,1,0,1356.5094500304367,1871.6023098033802,0.724785090788301,-1356.5094500304367,10,12,-1,-1,-271.30189000608516,50.0,12.0,0.0,-3.0
52000114,B,15,8,10+,6,True,12.315723999999989,184.73585999999978,1,0,221.32069823679376,1871.6023098033802,0.11825199032803312,-221.32069823679376,40,32,-1,-1,-44.264139647358206,200.0,32.0,0.0,-3.0
52000117,A,11,5,10+,6,True,-9.594048181818152,-105.5345299999999,3,0,592.6726507809417,1737.5716125600266,0.34109250317904066,-592.6726507809417,4,2,-3,-3,-118.53453015618834,20.0,2.0,0.0,-9.0
52000117,B,11,5,10+,6,True,-8.162537181818152,-89.78790900000013,3,0,603.9395453804282,1737.5716125600266,0.3475767795783809,-603.9395453804282,7,5,-3,-3,-120.78790907608573,35.0,5.0,0.0,-9.0
52000118,A,12,5,10+,6,True,8.99436808333337,107.93241699999999,1,0,-469.6620851711741,1877.000703339012,-0.2502194508162348,469.6620851711741,4,-3,-1,-1,93.93241703423337,20.0,-3.0,0.0,-3.0
52000118,B,12,5,10+,6,True,33.680837,404.17004399999996,1,0,-1955.8502179578845,1877.000703339012,-1.042008249905611,1955.8502179578845,4,-4,-1,-1,391.17004359157636,20.0,-4.0,0.0,-3.0
52000119,A,13,7,10+,6,True,13.594625307692297,176.73012900000003,2,0,-303.6506441261754,1504.7630767612172,-0.2017929924089705,303.6506441261754,20,22,-2,-2,60.73012882523426,100.0,22.0,0.0,-6.0
52000119,B,13,7,10+,6,True,72.02752869230767,936.3578729999999,2,0,-2491.789363756836,1504.7630767612172,-1.6559346798434533,2491.789363756836,74,74,-2,-2,498.3578727513659,370.0,74.0,0.0,-6.0
