seed,strategy,N,k0,activity_group,chosen_template,qualified_pair,delta_time_per_source_s,delta_total_s,baseline_clear_failures,candidate_clear_failures,movement_gain_m,hindsight_gap_m,regret_capture_ratio,delta_movement_m,delta_measurements,delta_switches,delta_clear_attempts,delta_clear_failures,delta_movement_s,delta_measurement_s,delta_switch_s,delta_clear_success_s,delta_clear_failure_s
52000311,A,16,6,10+,6,True,2.7622658750000255,44.19625400000041,2,0,-245.9812710469614,2963.4869953533835,-0.08300399881377889,245.9812710469614,1,-4,-2,-2,49.19625420939292,5.0,-4.0,0.0,-6.0
52000311,E,16,6,10+,6,True,-5.528838374999992,-88.46141399999988,2,0,-127.69292841852621,2963.4869953533835,-0.04308874262608308,127.69292841852621,-19,-13,-2,-2,25.53858568370515,-95.0,-13.0,0.0,-6.0
52000311,F,16,6,10+,6,True,29.3936221875,470.297955,2,0,-2606.4897769255367,2963.4869953533835,-0.8795347443779565,2606.4897769255367,-9,0,-2,-2,521.2979553851078,-45.0,0.0,0.0,-6.0
52000309,A,14,8,10+,6,True,-1.204616785714336,-16.864635000000362,3,0,654.3231773497901,2422.446336590543,0.2701084302534904,-654.3231773497901,22,13,-3,-3,-130.8646354699581,110.0,13.0,0.0,-9.0
52000309,E,14,8,10+,6,True,16.930405000000007,237.02567,3,0,-1450.1283490434434,2422.446336590543,-0.5986214543288573,1450.1283490434434,-8,-4,-3,-3,290.02566980868824,-40.0,-4.0,0.0,-9.0
52000309,F,14,8,10+,6,True,12.39289992857141,173.50059899999997,3,0,-1097.502993516313,2422.446336590543,-0.4530556474827784,1097.502993516313,-8,3,-3,-3,219.5005987032623,-40.0,3.0,0.0,-9.0
52000310,A,15,10,10+,6,True,5.5030301999999836,82.54545299999972,2,0,87.27273172114292,917.1124260626202,0.09516034156883614,-87.27273172114292,18,16,-2,-2,-17.45454634422822,90.0,16.0,0.0,-6.0
52000310,E,15,10,10+,6,True,-4.895267666666655,-73.42901500000016,2,0,-57.85492810195683,917.1124260626202,-0.06308379044687211,57.85492810195683,-14,-9,-2,-2,11.570985620390275,-70.0,-9.0,0.0,-6.0
52000310,F,15,10,10+,6,True,49.492730333333355,742.3909549999998,2,0,-4096.954774749573,917.1124260626202,-4.46723286951717,4096.954774749573,-13,-6,-2,-2,819.390954949914,-65.0,-6.0,0.0,-6.0
52000313,A,11,6,10+,6,True,-12.146418181818206,-133.61059999999998,1,0,758.0529994352073,1883.7737177812924,0.4024119204338628,-758.0529994352073,3,6,-1,-1,-151.6105998870412,15.0,6.0,0.0,-3.0
52000313,E,11,6,10+,6,True,6.7907942727272825,74.69873700000016,1,0,-583.493684965084,1883.7737177812924,-0.30974722678067856,583.493684965084,-8,1,-1,-1,116.69873699301706,-40.0,1.0,0.0,-3.0
52000313,F,11,6,10+,6,True,49.014787818181844,539.1626660000002,1,0,-2780.813330910025,1883.7737177812924,-1.4761928700148048,2780.813330910025,-4,6,-1,-1,556.1626661820032,-20.0,6.0,0.0,-3.0
52000314,A,12,8,10+,6,True,6.2436687499999834,74.9240249999998,2,0,-44.62012772896742,1345.9508625771286,-0.03315137942222649,44.62012772896742,13,7,-2,-2,8.924025545792574,65.0,7.0,0.0,-6.0
52000314,E,12,8,10+,6,True,11.11526358333333,133.38316299999997,2,0,-936.9158177546542,1345.9508625771286,-0.6960995707976412,936.9158177546542,-9,-3,-2,-2,187.38316355093002,-45.0,-3.0,0.0,-6.0
52000314,F,12,8,10+,6,True,81.57298800000004,978.8758560000001,2,0,-4919.37928144449,1345.9508625771286,-3.6549471590851548,4919.37928144449,-1,6,-2,-2,983.8758562888975,-5.0,6.0,0.0,-6.0
52000315,A,13,5,10+,6,True,2.99092746153849,38.88205700000026,0,0,-499.41028244731933,2888.956874465026,-0.17286872187726915,499.41028244731933,-10,-11,0,0,99.8820564894645,-50.0,-11.0,0.0,0.0
52000315,E,13,5,10+,6,True,7.790863153846146,101.28122100000019,0,0,-911.4061051587814,2888.956874465026,-0.3154793043864854,911.4061051587814,-14,-11,0,0,182.28122103175747,-70.0,-11.0,0.0,0.0
52000315,F,13,5,10+,6,True,54.20669253846154,704.6870030000005,0,0,-3908.4350126435966,2888.956874465026,-1.3528879739221986,3908.4350126435966,-14,-7,0,0,781.6870025287221,-70.0,-7.0,0.0,0.0
52000316,A,14,7,10+,6,True,-5.1554894285714,-72.1768519999996,2,0,610.8842633669847,2410.222655208645,0.25345553119203523,-610.8842633669847,10,6,-2,-2,-122.17685267339584,50.0,6.0,0.0,-6.0
52000316,E,14,7,10+,6,True,9.658891285714304,135.2244780000001,2,0,-1136.1223869215464,2410.222655208645,-0.4713765280009768,1136.1223869215464,-15,-11,-2,-2,227.2244773843081,-75.0,-11.0,0.0,-6.0
52000316,F,14,7,10+,6,True,20.530676714285732,287.429474,2,0,-2097.1473712298866,2410.222655208645,-0.8701052438860025,2097.1473712298866,-22,-16,-2,-2,419.4294742459783,-110.0,-16.0,0.0,-6.0
52000317,A,15,9,10+,6,True,-3.024343000000016,-45.36514500000021,1,0,156.82572188469385,2161.0534834811388,0.07256910718936521,-156.82572188469385,-1,-6,-1,-1,-31.36514437693768,-5.0,-6.0,0.0,-3.0
52000317,E,15,9,10+,6,True,-6.485236333333319,-97.27854500000012,1,0,11.392723500895954,2161.0534834811388,0.005271837827235981,-11.392723500895954,-16,-12,-1,-1,-2.2785447001779175,-80.0,-12.0,0.0,-3.0
52000317,F,15,9,10+,6,True,28.36723333333333,425.5084999999999,1,0,-3037.5425004517,2161.0534834811388,-1.4055841392498378,3037.5425004517,-31,-24,-1,-1,607.5085000903409,-155.0,-24.0,0.0,-3.0
52000319,A,10,5,10+,6,True,-5.361876499999994,-53.61876499999971,1,0,418.0938227206425,1468.693083800481,0.2846706553821014,-418.0938227206425,6,3,-1,-1,-83.61876454412777,30.0,3.0,0.0,-3.0
52000319,E,10,5,10+,6,True,-23.323748799999976,-233.23748799999976,1,0,681.1874389587883,1468.693083800481,0.46380516560757923,-681.1874389587883,-17,-9,-1,-1,-136.23748779175776,-85.0,-9.0,0.0,-3.0
52000319,F,10,5,10+,6,True,98.35539380000006,983.5539380000005,1,0,-5377.769689000092,1468.693083800481,-3.6616021061965123,5377.769689000092,-16,-9,-1,-1,1075.553937800018,-80.0,-9.0,0.0,-3.0
52000318,A,16,8,10+,6,True,-26.376942749999984,-422.03108399999974,0,0,2655.1554176856735,3359.0860437226092,0.7904398348615015,-2655.1554176856735,19,14,0,0,-531.031083537137,95.0,14.0,0.0,0.0
52000318,E,16,8,10+,6,True,-10.938732812500007,-175.0197250000001,0,0,205.0986207222195,3359.0860437226092,0.06105786456572125,-205.0986207222195,-23,-19,0,0,-41.01972414444299,-115.0,-19.0,0.0,0.0
52000318,F,16,8,10+,6,True,7.337975937500005,117.40761500000008,0,0,-1062.0380782643733,3359.0860437226092,-0.3161687627052865,1062.0380782643733,-17,-10,0,0,212.40761565287312,-85.0,-10.0,0.0,0.0
