sequence,request_id,action,x_m,y_m,channel,result,virtual_time_s
46,1c6e62507da3424096f2352636e3221a-46,measure,705.3390142335812,705.3390142335811,7,direction,456.5
47,1c6e62507da3424096f2352636e3221a-47,measure,705.3390142335812,705.3390142335811,14,direction,462.5
48,1c6e62507da3424096f2352636e3221a-48,clear,705.3390142335812,705.3390142335811,2,no_target_in_range,465.5
49,1c6e62507da3424096f2352636e3221a-49,clear,705.3390142335812,705.3390142335811,5,no_target_in_range,468.5
50,1c6e62507da3424096f2352636e3221a-50,clear,705.3390142335812,705.3390142335811,8,no_target_in_range,471.5
51,1c6e62507da3424096f2352636e3221a-51,clear,705.3390142335812,705.3390142335811,17,no_target_in_range,474.5
52,1c6e62507da3424096f2352636e3221a-52,clear,705.3390142335812,705.3390142335811,20,no_target_in_range,477.5
53,1c6e62507da3424096f2352636e3221a-53,measure,372.52236521709517,910.1060536755665,20,no_signal,561.652789
54,1c6e62507da3424096f2352636e3221a-54,measure,372.52236521709517,910.1060536755665,5,direction,567.652789
55,1c6e62507da3424096f2352636e3221a-55,measure,372.52236521709517,910.1060536755665,8,direction,573.652789
56,1c6e62507da3424096f2352636e3221a-56,clear,289.3182029629737,961.2978135360629,18,success,598.190986
57,1c6e62507da3424096f2352636e3221a-57,measure,231.454562370379,968.5382508288503,5,direction,615.853961
58,1c6e62507da3424096f2352636e3221a-58,measure,57.86364059259478,990.2595627072126,20,no_signal,656.842887
59,1c6e62507da3424096f2352636e3221a-59,measure,6.107925910747424e-14,997.5,1,no_signal,674.505862
60,1c6e62507da3424096f2352636e3221a-60,measure,6.107925910747424e-14,997.5,6,no_signal,680.505862
61,1c6e62507da3424096f2352636e3221a-61,measure,6.107925910747424e-14,997.5,9,no_signal,686.505862
62,1c6e62507da3424096f2352636e3221a-62,measure,6.107925910747424e-14,997.5,10,no_signal,692.505862
63,1c6e62507da3424096f2352636e3221a-63,measure,6.107925910747424e-14,997.5,11,no_signal,698.505862
64,1c6e62507da3424096f2352636e3221a-64,measure,6.107925910747424e-14,997.5,12,no_signal,704.505862
65,1c6e62507da3424096f2352636e3221a-65,measure,6.107925910747424e-14,997.5,13,no_signal,710.505862
66,1c6e62507da3424096f2352636e3221a-66,measure,6.107925910747424e-14,997.5,16,direction,716.505862
67,1c6e62507da3424096f2352636e3221a-67,measure,6.107925910747424e-14,997.5,19,no_signal,722.505862
68,1c6e62507da3424096f2352636e3221a-68,measure,6.107925910747424e-14,997.5,20,no_signal,728.505862
69,1c6e62507da3424096f2352636e3221a-69,clear,6.107925910747424e-14,997.5,16,no_target_in_range,731.505862
70,1c6e62507da3424096f2352636e3221a-70,measure,-141.0678028467162,939.0678028467163,20,no_signal,767.044
71,1c6e62507da3424096f2352636e3221a-71,measure,-564.2712113868649,763.7712113868649,3,direction,864.658414
72,1c6e62507da3424096f2352636e3221a-72,measure,-564.2712113868649,763.7712113868649,16,direction,870.658414
73,1c6e62507da3424096f2352636e3221a-73,measure,-705.3390142335811,705.3390142335812,1,no_signal,907.196552
74,1c6e62507da3424096f2352636e3221a-74,measure,-705.3390142335811,705.3390142335812,6,no_signal,913.196552
75,1c6e62507da3424096f2352636e3221a-75,measure,-705.3390142335811,705.3390142335812,9,no_signal,919.196552
76,1c6e62507da3424096f2352636e3221a-76,measure,-705.3390142335811,705.3390142335812,10,no_signal,925.196552
77,1c6e62507da3424096f2352636e3221a-77,measure,-705.3390142335811,705.3390142335812,11,no_signal,931.196552
78,1c6e62507da3424096f2352636e3221a-78,measure,-705.3390142335811,705.3390142335812,12,no_signal,937.196552
79,1c6e62507da3424096f2352636e3221a-79,measure,-705.3390142335811,705.3390142335812,13,no_signal,943.196552
80,1c6e62507da3424096f2352636e3221a-80,measure,-705.3390142335811,705.3390142335812,19,direction,949.196552
81,1c6e62507da3424096f2352636e3221a-81,measure,-705.3390142335811,705.3390142335812,16,direction,955.196552
82,1c6e62507da3424096f2352636e3221a-82,measure,-705.3390142335811,705.3390142335812,3,direction,961.196552
83,1c6e62507da3424096f2352636e3221a-83,clear,-705.3390142335811,705.3390142335812,19,no_target_in_range,964.196552
84,1c6e62507da3424096f2352636e3221a-84,measure,-763.7712113868649,564.2712113868649,3,direction,999.73469
85,1c6e62507da3424096f2352636e3221a-85,measure,-822.2034085401486,423.20340854014876,16,direction,1036.272828
86,1c6e62507da3424096f2352636e3221a-86,measure,-939.0678028467162,141.0678028467163,19,direction,1103.349104
87,1c6e62507da3424096f2352636e3221a-87,measure,-997.5,1.2215851821494847e-13,1,no_signal,1139.887242
88,1c6e62507da3424096f2352636e3221a-88,measure,-997.5,1.2215851821494847e-13,6,no_signal,1145.887242
89,1c6e62507da3424096f2352636e3221a-89,measure,-997.5,1.2215851821494847e-13,9,no_signal,1151.887242
90,1c6e62507da3424096f2352636e3221a-90,measure,-997.5,1.2215851821494847e-13,10,no_signal,1157.887242
91,1c6e62507da3424096f2352636e3221a-91,measure,-997.5,1.2215851821494847e-13,11,no_signal,1163.887242
92,1c6e62507da3424096f2352636e3221a-92,measure,-997.5,1.2215851821494847e-13,12,no_signal,1169.887242
93,1c6e62507da3424096f2352636e3221a-93,measure,-997.5,1.2215851821494847e-13,13,direction,1175.887242
94,1c6e62507da3424096f2352636e3221a-94,measure,-997.5,1.2215851821494847e-13,4,direction,1181.887242
95,1c6e62507da3424096f2352636e3221a-95,measure,-997.5,1.2215851821494847e-13,3,direction,1187.887242
96,1c6e62507da3424096f2352636e3221a-96,measure,-997.5,1.2215851821494847e-13,19,direction,1193.887242
97,1c6e62507da3424096f2352636e3221a-97,clear,-997.5,1.2215851821494847e-13,13,no_target_in_range,1196.887242
98,1c6e62507da3424096f2352636e3221a-98,measure,-1231.6642698266025,-18.18661111498088,19,direction,1248.861132
99,1c6e62507da3424096f2352636e3221a-99,measure,-1231.6642698266025,-18.18661111498088,13,direction,1254.861132
100,1c6e62507da3424096f2352636e3221a-100,clear,-1290.2053372832531,-22.733263893726132,3,success,1271.604604
101,1c6e62507da3424096f2352636e3221a-101,measure,-822.3122788435157,-568.81786416561,4,direction,1421.428427
102,1c6e62507da3424096f2352636e3221a-102,measure,-822.3122788435157,-568.81786416561,13,direction,1427.428427
103,1c6e62507da3424096f2352636e3221a-103,measure,-705.3390142335813,-705.3390142335811,1,no_signal,1469.384383
104,1c6e62507da3424096f2352636e3221a-104,measure,-705.3390142335813,-705.3390142335811,6,no_signal,1475.384383
105,1c6e62507da3424096f2352636e3221a-105,measure,-705.3390142335813,-705.3390142335811,9,no_signal,1481.384383
106,1c6e62507da3424096f2352636e3221a-106,measure,-705.3390142335813,-705.3390142335811,10,no_signal,1487.384383
107,1c6e62507da3424096f2352636e3221a-107,measure,-705.3390142335813,-705.3390142335811,11,no_signal,1493.384383
108,1c6e62507da3424096f2352636e3221a-108,measure,-705.3390142335813,-705.3390142335811,12,no_signal,1499.384383
109,1c6e62507da3424096f2352636e3221a-109,measure,-705.3390142335813,-705.3390142335811,15,direction,1505.384383
110,1c6e62507da3424096f2352636e3221a-110,measure,-705.3390142335813,-705.3390142335811,4,direction,1511.384383
111,1c6e62507da3424096f2352636e3221a-111,clear,-467.3192552835106,-903.3202275815586,4,success,1578.303674
112,1c6e62507da3424096f2352636e3221a-112,measure,-1.832377773224227e-13,-997.5,1,no_signal,1679.646658
113,1c6e62507da3424096f2352636e3221a-113,measure,-1.832377773224227e-13,-997.5,6,no_signal,1685.646658
114,1c6e62507da3424096f2352636e3221a-114,measure,-1.832377773224227e-13,-997.5,9,no_signal,1691.646658
115,1c6e62507da3424096f2352636e3221a-115,measure,-1.832377773224227e-13,-997.5,10,no_signal,1697.646658
116,1c6e62507da3424096f2352636e3221a-116,measure,-1.832377773224227e-13,-997.5,11,no_signal,1703.646658
117,1c6e62507da3424096f2352636e3221a-117,measure,-1.832377773224227e-13,-997.5,12,no_signal,1709.646658
118,1c6e62507da3424096f2352636e3221a-118,measure,126.56571761689375,-526.4073756807146,14,direction,1813.20631
119,1c6e62507da3424096f2352636e3221a-119,clear,158.20714702111724,-408.6342196008933,15,success,1842.596223
120,1c6e62507da3424096f2352636e3221a-120,measure,465.311436371312,-284.2901636178075,2,direction,1914.86069
121,1c6e62507da3424096f2352636e3221a-121,measure,465.311436371312,-284.2901636178075,17,direction,1920.86069
122,1c6e62507da3424096f2352636e3221a-122,clear,542.0875087088607,-253.20414962203606,7,success,1942.426807
123,1c6e62507da3424096f2352636e3221a-123,measure,705.339014233581,-705.3390142335813,1,no_signal,2044.567743
124,1c6e62507da3424096f2352636e3221a-124,measure,705.339014233581,-705.3390142335813,6,no_signal,2050.567743
125,1c6e62507da3424096f2352636e3221a-125,measure,705.339014233581,-705.3390142335813,9,no_signal,2056.567743
126,1c6e62507da3424096f2352636e3221a-126,measure,705.339014233581,-705.3390142335813,10,no_signal,2062.567743
127,1c6e62507da3424096f2352636e3221a-127,measure,705.339014233581,-705.3390142335813,11,no_signal,2068.567743
128,1c6e62507da3424096f2352636e3221a-128,measure,705.339014233581,-705.3390142335813,12,no_signal,2074.567743
129,1c6e62507da3424096f2352636e3221a-129,measure,799.9282851351318,-435.0653526428347,17,direction,2137.837275
130,1c6e62507da3424096f2352636e3221a-130,clear,862.9877990694989,-254.88291158233685,14,success,2181.016963
131,1c6e62507da3424096f2352636e3221a-131,measure,889.8902392555991,-203.9063292658695,17,direction,2197.544935
132,1c6e62507da3424096f2352636e3221a-132,measure,970.5975598138998,-50.97658231646736,8,direction,2238.12885
133,1c6e62507da3424096f2352636e3221a-133,measure,997.5,0.0,1,no_signal,2255.656822
134,1c6e62507da3424096f2352636e3221a-134,measure,997.5,0.0,6,no_signal,2261.656822
135,1c6e62507da3424096f2352636e3221a-135,measure,997.5,0.0,9,no_signal,2267.656822
136,1c6e62507da3424096f2352636e3221a-136,measure,997.5,0.0,10,no_signal,2273.656822
137,1c6e62507da3424096f2352636e3221a-137,measure,997.5,0.0,11,no_signal,2279.656822
138,1c6e62507da3424096f2352636e3221a-138,measure,997.5,0.0,12,no_signal,2285.656822
139,1c6e62507da3424096f2352636e3221a-139,measure,997.5,0.0,8,direction,2291.656822
140,1c6e62507da3424096f2352636e3221a-140,measure,997.5,0.0,17,direction,2297.656822
141,1c6e62507da3424096f2352636e3221a-141,measure,1003.6818978336607,53.675886507484364,8,direction,2314.462962
142,1c6e62507da3424096f2352636e3221a-142,measure,1022.2275913346432,214.70354602993746,17,direction,2352.881383
143,1c6e62507da3424096f2352636e3221a-143,clear,1028.409489168304,268.3794325374218,2,success,2368.687523
144,1c6e62507da3424096f2352636e3221a-144,measure,1480.8138408137918,133.22328093251227,8,direction,2469.119908
145,1c6e62507da3424096f2352636e3221a-145,clear,1593.9149287251637,99.4342430312849,17,success,2497.728004
146,1c6e62507da3424096f2352636e3221a-146,measure,1868.0,0.0,1,no_signal,2562.040883
147,1c6e62507da3424096f2352636e3221a-147,measure,1868.0,0.0,6,no_signal,2568.040883
148,1c6e62507da3424096f2352636e3221a-148,measure,1868.0,0.0,9,no_signal,2574.040883
149,1c6e62507da3424096f2352636e3221a-149,measure,1868.0,0.0,10,no_signal,2580.040883
150,1c6e62507da3424096f2352636e3221a-150,measure,1868.0,0.0,11,no_signal,2586.040883
151,1c6e62507da3424096f2352636e3221a-151,measure,1868.0,0.0,12,no_signal,2592.040883
152,1c6e62507da3424096f2352636e3221a-152,measure,1508.613200896572,614.4594794392926,5,direction,2740.409324
153,1c6e62507da3424096f2352636e3221a-153,measure,1508.613200896572,614.4594794392926,20,direction,2746.409324
154,1c6e62507da3424096f2352636e3221a-154,clear,1418.7665011207148,768.0743492991157,8,success,2787.001434
155,1c6e62507da3424096f2352636e3221a-155,measure,1577.9416636396081,900.814869859823,20,direction,2833.453468
156,1c6e62507da3424096f2352636e3221a-156,measure,1617.7354542693315,933.9999999999999,1,no_signal,2849.816477
157,1c6e62507da3424096f2352636e3221a-157,measure,1617.7354542693315,933.9999999999999,6,no_signal,2855.816477
158,1c6e62507da3424096f2352636e3221a-158,measure,1617.7354542693315,933.9999999999999,9,no_signal,2861.816477
159,1c6e62507da3424096f2352636e3221a-159,measure,1617.7354542693315,933.9999999999999,10,no_signal,2867.816477
160,1c6e62507da3424096f2352636e3221a-160,measure,1617.7354542693315,933.9999999999999,11,no_signal,2873.816477
161,1c6e62507da3424096f2352636e3221a-161,measure,1617.7354542693315,933.9999999999999,12,no_signal,2879.816477
162,1c6e62507da3424096f2352636e3221a-162,clear,1152.7935836791876,1348.7792106201375,5,success,3009.429917
163,1c6e62507da3424096f2352636e3221a-163,measure,934.0000000000002,1617.7354542693313,12,no_signal,3083.771995
164,1c6e62507da3424096f2352636e3221a-164,measure,934.0000000000002,1617.7354542693313,1,no_signal,3089.771995
165,1c6e62507da3424096f2352636e3221a-165,measure,934.0000000000002,1617.7354542693313,6,no_signal,3095.771995
166,1c6e62507da3424096f2352636e3221a-166,measure,934.0000000000002,1617.7354542693313,9,no_signal,3101.771995
167,1c6e62507da3424096f2352636e3221a-167,measure,934.0000000000002,1617.7354542693313,10,no_signal,3107.771995
168,1c6e62507da3424096f2352636e3221a-168,measure,934.0000000000002,1617.7354542693313,11,no_signal,3113.771995
169,1c6e62507da3424096f2352636e3221a-169,clear,713.1426353124164,1074.9517675274608,20,success,3235.971331
170,1c6e62507da3424096f2352636e3221a-170,measure,1.1438201104036278e-13,1868.0,11,no_signal,3454.278426
171,1c6e62507da3424096f2352636e3221a-171,measure,1.1438201104036278e-13,1868.0,1,no_signal,3460.278426
172,1c6e62507da3424096f2352636e3221a-172,measure,1.1438201104036278e-13,1868.0,6,no_signal,3466.278426
173,1c6e62507da3424096f2352636e3221a-173,measure,1.1438201104036278e-13,1868.0,9,no_signal,3472.278426
174,1c6e62507da3424096f2352636e3221a-174,measure,1.1438201104036278e-13,1868.0,10,no_signal,3478.278426
175,1c6e62507da3424096f2352636e3221a-175,measure,1.1438201104036278e-13,1868.0,12,no_signal,3484.278426
176,1c6e62507da3424096f2352636e3221a-176,measure,-186.79999999999984,1817.9470908538663,16,direction,3528.956344
177,1c6e62507da3424096f2352636e3221a-177,measure,-933.9999999999995,1617.7354542693315,1,no_signal,3689.668016
178,1c6e62507da3424096f2352636e3221a-178,measure,-933.9999999999995,1617.7354542693315,6,no_signal,3695.668016
179,1c6e62507da3424096f2352636e3221a-179,measure,-933.9999999999995,1617.7354542693315,9,no_signal,3701.668016
180,1c6e62507da3424096f2352636e3221a-180,measure,-933.9999999999995,1617.7354542693315,10,no_signal,3707.668016
181,1c6e62507da3424096f2352636e3221a-181,measure,-933.9999999999995,1617.7354542693315,11,no_signal,3713.668016
182,1c6e62507da3424096f2352636e3221a-182,measure,-933.9999999999995,1617.7354542693315,12,no_signal,3719.668016
183,1c6e62507da3424096f2352636e3221a-183,clear,-924.0549533476546,1358.8616037815898,16,success,3776.480977
184,1c6e62507da3424096f2352636e3221a-184,measure,-1617.7354542693315,933.9999999999999,12,no_signal,3944.170868
185,1c6e62507da3424096f2352636e3221a-185,measure,-1617.7354542693315,933.9999999999999,1,no_signal,3950.170868
186,1c6e62507da3424096f2352636e3221a-186,measure,-1617.7354542693315,933.9999999999999,6,no_signal,3956.170868
187,1c6e62507da3424096f2352636e3221a-187,measure,-1617.7354542693315,933.9999999999999,9,no_signal,3962.170868
188,1c6e62507da3424096f2352636e3221a-188,measure,-1617.7354542693315,933.9999999999999,10,no_signal,3968.170868
189,1c6e62507da3424096f2352636e3221a-189,measure,-1617.7354542693315,933.9999999999999,11,no_signal,3974.170868
190,1c6e62507da3424096f2352636e3221a-190,measure,-1634.81268206584,379.08246310026277,13,direction,4091.206917
191,1c6e62507da3424096f2352636e3221a-191,clear,-1639.081989014967,240.35307887532846,19,success,4123.965929
192,1c6e62507da3424096f2352636e3221a-192,measure,-1684.8655912119734,192.28246310026282,13,direction,4142.24286
193,1c6e62507da3424096f2352636e3221a-193,measure,-1868.0,2.2876402208072556e-13,1,no_signal,4201.350583
194,1c6e62507da3424096f2352636e3221a-194,measure,-1868.0,2.2876402208072556e-13,6,no_signal,4207.350583
195,1c6e62507da3424096f2352636e3221a-195,measure,-1868.0,2.2876402208072556e-13,9,no_signal,4213.350583
196,1c6e62507da3424096f2352636e3221a-196,measure,-1868.0,2.2876402208072556e-13,10,no_signal,4219.350583
197,1c6e62507da3424096f2352636e3221a-197,measure,-1868.0,2.2876402208072556e-13,11,no_signal,4225.350583
198,1c6e62507da3424096f2352636e3221a-198,measure,-1868.0,2.2876402208072556e-13,12,no_signal,4231.350583
199,1c6e62507da3424096f2352636e3221a-199,clear,-1688.0029705052561,-504.250791247658,13,success,4343.433316
200,1c6e62507da3424096f2352636e3221a-200,measure,-1617.7354542693313,-934.0000000000002,12,no_signal,4435.524511
201,1c6e62507da3424096f2352636e3221a-201,measure,-1617.7354542693313,-934.0000000000002,1,no_signal,4441.524511
202,1c6e62507da3424096f2352636e3221a-202,measure,-1617.7354542693313,-934.0000000000002,6,no_signal,4447.524511
203,1c6e62507da3424096f2352636e3221a-203,measure,-1617.7354542693313,-934.0000000000002,9,no_signal,4453.524511
204,1c6e62507da3424096f2352636e3221a-204,measure,-1617.7354542693313,-934.0000000000002,10,no_signal,4459.524511
205,1c6e62507da3424096f2352636e3221a-205,measure,-1617.7354542693313,-934.0000000000002,11,no_signal,4465.524511
206,1c6e62507da3424096f2352636e3221a-206,measure,-934.0000000000008,-1617.7354542693308,11,no_signal,4663.914102
207,1c6e62507da3424096f2352636e3221a-207,measure,-934.0000000000008,-1617.7354542693308,1,no_signal,4669.914102
208,1c6e62507da3424096f2352636e3221a-208,measure,-934.0000000000008,-1617.7354542693308,6,no_signal,4675.914102
209,1c6e62507da3424096f2352636e3221a-209,measure,-934.0000000000008,-1617.7354542693308,9,no_signal,4681.914102
210,1c6e62507da3424096f2352636e3221a-210,measure,-934.0000000000008,-1617.7354542693308,10,no_signal,4687.914102
211,1c6e62507da3424096f2352636e3221a-211,measure,-934.0000000000008,-1617.7354542693308,12,no_signal,4693.914102
212,1c6e62507da3424096f2352636e3221a-212,measure,-3.4314603312108834e-13,-1868.0,12,no_signal,4892.303693
213,1c6e62507da3424096f2352636e3221a-213,measure,-3.4314603312108834e-13,-1868.0,1,no_signal,4898.303693
214,1c6e62507da3424096f2352636e3221a-214,measure,-3.4314603312108834e-13,-1868.0,6,no_signal,4904.303693
215,1c6e62507da3424096f2352636e3221a-215,measure,-3.4314603312108834e-13,-1868.0,9,no_signal,4910.303693
216,1c6e62507da3424096f2352636e3221a-216,measure,-3.4314603312108834e-13,-1868.0,10,no_signal,4916.303693
217,1c6e62507da3424096f2352636e3221a-217,measure,-3.4314603312108834e-13,-1868.0,11,no_signal,4922.303693
218,1c6e62507da3424096f2352636e3221a-218,measure,934.0000000000002,-1617.7354542693313,11,no_signal,5120.693284
219,1c6e62507da3424096f2352636e3221a-219,measure,934.0000000000002,-1617.7354542693313,1,no_signal,5126.693284
220,1c6e62507da3424096f2352636e3221a-220,measure,934.0000000000002,-1617.7354542693313,6,no_signal,5132.693284
221,1c6e62507da3424096f2352636e3221a-221,measure,934.0000000000002,-1617.7354542693313,9,no_signal,5138.693284
222,1c6e62507da3424096f2352636e3221a-222,measure,934.0000000000002,-1617.7354542693313,10,no_signal,5144.693284
223,1c6e62507da3424096f2352636e3221a-223,measure,934.0000000000002,-1617.7354542693313,12,no_signal,5150.693284
224,1c6e62507da3424096f2352636e3221a-224,measure,1617.7354542693308,-934.0000000000008,12,no_signal,5349.082875
225,1c6e62507da3424096f2352636e3221a-225,measure,1617.7354542693308,-934.0000000000008,1,no_signal,5355.082875
226,1c6e62507da3424096f2352636e3221a-226,measure,1617.7354542693308,-934.0000000000008,6,no_signal,5361.082875
227,1c6e62507da3424096f2352636e3221a-227,measure,1617.7354542693308,-934.0000000000008,9,no_signal,5367.082875
228,1c6e62507da3424096f2352636e3221a-228,measure,1617.7354542693308,-934.0000000000008,10,no_signal,5373.082875
229,1c6e62507da3424096f2352636e3221a-229,measure,1617.7354542693308,-934.0000000000008,11,no_signal,5379.082875
